9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 01:40 PM",0.325
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 01:50 PM",0.346
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 02:00 PM",0.368
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 02:10 PM",0.39
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 02:20 PM",0.411
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 02:30 PM",0.433
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 02:40 PM",0.455
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 02:50 PM",0.476
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 03:00 PM",0.496
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 03:10 PM",0.517
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 03:20 PM",0.536
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 03:30 PM",0.555
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 03:40 PM",0.573
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 03:50 PM",0.59
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 04:00 PM",0.606
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 04:10 PM",0.621
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 04:20 PM",0.635
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 04:30 PM",0.648
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 04:40 PM",0.659
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 04:50 PM",0.669
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 05:00 PM",0.679
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 05:10 PM",0.686
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 05:20 PM",0.693
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 05:30 PM",0.698
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 05:40 PM",0.703
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 05:50 PM",0.706
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 06:00 PM",0.708
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 06:10 PM",0.708
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 06:20 PM",0.708
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 06:30 PM",0.705
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 06:40 PM",0.7
